stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,stationName,temperature,pressure,humidity,wind_direction,wind_speed
yongdingmennei,2017-05-11 10:00:00,17.0,-793.3297670431299,24.0,-21.051059498581495,109.0,12.0,beijing_grid_303,24.62,1003.98,7.09,332.29,27.65
yongdingmennei,2017-05-11 11:00:00,27.0,-797.6671563556894,17.0,-20.88972334405653,100.0,11.0,beijing_grid_303,21.36,1005.04,7.77,343.32,20.02
yongdingmennei,2017-05-11 12:00:00,24.0,-801.5018760951963,22.0,-20.72873992718419,100.0,20.0,beijing_grid_303,18.11,1006.1,8.46,5.63,13.94
yongdingmennei,2017-05-11 13:00:00,18.0,-804.8339262616504,17.0,-20.56810924796445,91.0,17.0,beijing_grid_303,16.64,1006.24,9.09,11.88,12.47
yongdingmennei,2017-05-11 14:00:00,24.0,-807.6633068550518,44.0,-20.407831306397338,74.0,13.0,beijing_grid_303,15.18,1006.37,9.73,19.67,11.2
yongdingmennei,2017-05-11 15:00:00,31.0,-809.9900178754003,39.0,-20.247906102482833,72.0,7.0,beijing_grid_303,13.72,1006.5,10.36,29.24,10.18
yongdingmennei,2017-05-11 16:00:00,27.0,-811.8140593226964,32.0,-20.088333636220945,83.0,13.0,beijing_grid_303,12.79,1005.99,11.56,28.15,7.65
yongdingmennei,2017-05-11 17:00:00,46.0,-813.1354311969395,47.0,-19.929113907611676,59.0,11.0,beijing_grid_303,11.86,1005.48,12.76,25.99,5.12
yongdingmennei,2017-05-11 18:00:00,32.0,-813.9541334981302,82.0,-19.770246916655015,27.0,15.0,beijing_grid_303,10.92,1004.97,13.96,19.66,2.62
yongdingmennei,2017-05-11 19:00:00,27.0,-814.270166226268,60.0,-19.611732663350978,33.0,11.0,beijing_grid_303,11.28,1004.91,13.2,213.96,2.0
yongdingmennei,2017-05-11 20:00:00,39.0,-814.0835293813532,82.0,-19.45357114769955,5.0,11.0,beijing_grid_303,11.64,1004.85,12.43,208.32,6.58
yongdingmennei,2017-05-11 21:00:00,42.0,-813.3942229633855,60.0,-19.295762369700736,41.0,19.0,beijing_grid_303,12.0,1004.79,11.66,207.31,11.16
yongdingmennei,2017-05-11 22:00:00,36.0,-812.2022469723652,32.0,-19.13830632935454,50.0,21.0,beijing_grid_303,14.6,1004.45,11.1,211.2,14.29
yongdingmennei,2017-05-11 23:00:00,42.0,-810.507601408292,46.0,-18.981203026660957,52.0,16.0,beijing_grid_303,17.19,1004.1,10.53,213.68,17.46
yongdingmennei,2017-05-12 00:00:00,40.0,-808.3102862711663,34.0,-18.824452461619988,61.0,21.0,beijing_grid_303,19.79,1003.75,9.96,215.4,20.66
yongdingmennei,2017-05-12 01:00:00,49.0,-805.610301560988,28.0,-18.668054634231638,70.0,24.0,beijing_grid_303,21.96,1002.56,9.08,217.1,22.63
yongdingmennei,2017-05-12 02:00:00,49.0,-802.407647277757,33.0,-18.5120095444959,81.0,26.0,beijing_grid_303,24.13,1001.36,8.21,218.52,24.61
yongdingmennei,2017-05-12 03:00:00,51.0,-798.7023234214729,31.0,-18.356317192412778,93.0,25.0,beijing_grid_303,25.91,1000.16,7.33,219.73,26.61
yongdingmennei,2017-05-12 04:00:00,140.0,-794.4943299921364,35.0,-18.200977577982275,100.0,13.0,beijing_grid_303,27.3,998.36,7.29,219.16,25.86
yongdingmennei,2017-05-12 05:00:00,103.0,-789.7836669897471,33.0,-18.04599070120438,120.0,25.0,beijing_grid_303,28.69,996.57,7.25,218.57,25.13
yongdingmennei,2017-05-12 06:00:00,97.0,-784.5703344143051,31.0,-17.891356562079103,121.0,20.0,beijing_grid_303,30.08,994.78,7.21,217.94,24.39
yongdingmennei,2017-05-12 07:00:00,79.0,-778.8543322658103,42.0,-17.73707516060644,148.0,19.0,beijing_grid_303,29.83,993.55,8.72,220.37,18.92
yongdingmennei,2017-05-12 08:00:00,71.0,-772.635660544263,37.0,-17.58314649678639,152.0,26.0,beijing_grid_303,29.59,992.33,10.24,224.75,13.52
yongdingmennei,2017-05-12 09:00:00,61.0,-765.9143192496628,33.0,-17.429570570618957,163.0,23.0,beijing_grid_303,29.34,991.1,11.76,234.8,8.29
yongdingmennei,2017-05-12 10:00:00,62.0,-758.69030838201,37.0,-17.276347382104138,149.0,29.0,beijing_grid_303,27.63,992.07,11.91,314.9,6.15
yongdingmennei,2017-05-12 11:00:00,49.0,-750.9636279413044,43.0,-17.12347693124194,146.0,33.0,beijing_grid_303,25.91,993.05,12.06,351.79,13.61
yongdingmennei,2017-05-12 12:00:00,45.0,-742.7342779275464,54.0,-16.970959218032352,128.0,19.0,beijing_grid_303,23.84,994.03,12.21,1.2,22.6
yongdingmennei,2017-05-12 13:00:00,54.0,-734.0022583407352,57.0,-16.81879424247538,124.0,14.0,beijing_grid_303,21.83,995.02,14.49,357.99,20.15
yongdingmennei,2017-05-12 14:00:00,38.0,-724.7675691808716,65.0,-16.666982004571018,79.0,15.0,beijing_grid_303,19.82,996.0,16.77,353.91,17.79
yongdingmennei,2017-05-12 15:00:00,28.0,-715.0302104479551,53.0,-16.515522504319282,59.0,12.0,beijing_grid_303,17.82,996.99,19.05,348.61,15.54
yongdingmennei,2017-05-12 16:00:00,21.0,-704.7901821419862,35.0,-16.364415741720155,67.0,18.0,beijing_grid_303,17.05,997.53,16.96,344.17,15.93
yongdingmennei,2017-05-12 17:00:00,22.0,-694.0474842629643,32.0,-16.21366171677364,63.0,6.0,beijing_grid_303,16.28,998.07,14.86,339.97,16.42
yongdingmennei,2017-05-12 18:00:00,33.0,-682.8021168108897,29.0,-16.06326042947974,57.0,14.0,beijing_grid_303,15.52,998.61,12.77,336.03,16.98
yongdingmennei,2017-05-12 19:00:00,26.0,-671.0540797857624,54.0,-15.913211879838457,38.0,8.0,beijing_grid_303,15.82,999.54,14.86,337.2,20.82
yongdingmennei,2017-05-12 20:00:00,26.0,-658.8033731875828,56.0,-15.76351606784979,46.097392096176605,15.0,beijing_grid_303,16.13,1000.47,16.95,338.01,24.67
yongdingmennei,2017-05-12 21:00:00,37.0,-646.0499970163498,14.0,-15.614172993513739,64.0,15.0,beijing_grid_303,16.43,1001.4,19.04,338.6,28.51
yongdingmennei,2017-05-12 22:00:00,29.0,-632.7939512720646,22.0,-15.465182656830303,69.0,1.0,beijing_grid_303,16.94,1002.5,20.77,340.71,31.72
yongdingmennei,2017-05-12 23:00:00,14.0,-619.0352359547265,19.0,-15.316545057799477,71.0,10.0,beijing_grid_303,17.45,1003.6,22.49,342.43,34.96
yongdingmennei,2017-05-13 00:00:00,16.0,-604.7738510643358,26.0,-15.168260196421269,67.0,9.0,beijing_grid_303,17.96,1004.69,24.22,343.85,38.22
yongdingmennei,2017-05-13 01:00:00,12.0,-590.0097966008923,20.0,-15.020328072695678,72.0,13.0,beijing_grid_303,19.59,1004.68,21.67,339.74,36.31
yongdingmennei,2017-05-13 02:00:00,3.0,-574.7430725643961,21.0,-14.8727486866227,77.0,7.0,beijing_grid_303,21.22,1004.66,19.12,335.19,34.61
yongdingmennei,2017-05-13 03:00:00,22.0,-558.9736789548471,22.0,-14.725522038202339,85.0,10.0,beijing_grid_303,22.85,1004.65,16.58,330.21,33.15
yongdingmennei,2017-05-13 04:00:00,17.0,-542.7016157722455,18.0,-14.578648127434588,91.0,2.0,beijing_grid_303,24.32,1004.07,15.56,328.9,31.11
yongdingmennei,2017-05-13 05:00:00,13.0,-525.9268830165912,10.0,-14.432126954319457,93.0,10.0,beijing_grid_303,25.55,1003.48,14.55,327.41,29.08
yongdingmennei,2017-05-13 06:00:00,25.0,-508.64948068788425,9.0,-14.28595851885694,96.0,13.0,beijing_grid_303,26.57,1002.9,13.53,325.69,27.08
yongdingmennei,2017-05-13 07:00:00,2.0,-490.8694087861246,17.0,-14.140142821047037,106.0,13.0,beijing_grid_303,26.68,1002.95,13.73,326.64,23.99
yongdingmennei,2017-05-13 08:00:00,6.0,-472.586667311312,15.0,-13.994679860889748,109.0,2.0,beijing_grid_303,26.79,1003.01,13.93,327.86,20.92
yongdingmennei,2017-05-13 09:00:00,7.0,-453.8012562634468,17.0,-13.849569638385075,101.0,2.0,beijing_grid_303,26.9,1003.06,14.13,329.5,17.85
yongdingmennei,2017-05-13 10:00:00,15.0,-434.51317564252895,20.0,-13.70481215353302,93.0,10.0,beijing_grid_303,25.17,1003.52,17.76,326.7,16.14
yongdingmennei,2017-05-13 11:00:00,13.0,-414.72242544855834,43.0,-13.560407406333578,70.0,9.0,beijing_grid_303,22.77,1003.97,21.39,323.24,14.48
yongdingmennei,2017-05-13 12:00:00,15.0,-394.42900568153516,40.0,-13.416355396786747,62.0,1.0,beijing_grid_303,20.29,1004.43,25.01,318.91,12.89
yongdingmennei,2017-05-13 13:00:00,24.0,-373.632916341459,66.0,-13.272656124892535,71.0,12.0,beijing_grid_303,19.73,1004.95,26.28,313.15,13.14
yongdingmennei,2017-05-13 14:00:00,32.0,-352.3341574283304,103.0,-13.129309590650937,31.0,9.0,beijing_grid_303,19.16,1005.46,27.54,307.66,13.52
yongdingmennei,2017-05-13 16:00:00,22.0,-330.532728942149,89.0,-12.986315794061953,14.0,9.0,beijing_grid_303,18.01,1006.84,30.19,323.83,12.35
yongdingmennei,2017-05-13 17:00:00,13.0,-308.2286308829148,52.0,-12.843674735125587,38.0,2.0,beijing_grid_303,17.43,1007.71,31.58,347.47,12.7
yongdingmennei,2017-05-13 18:00:00,21.0,-285.4218632506279,29.0,-12.701386413841831,69.0,1.0,beijing_grid_303,16.85,1008.58,32.97,6.83,14.94
yongdingmennei,2017-05-13 19:00:00,9.0,-262.1124260452884,13.0,-12.559450830210695,77.0,1.0,beijing_grid_303,16.2,1009.24,34.92,14.41,13.03
yongdingmennei,2017-05-13 20:00:00,12.0,-238.3003192668961,21.0,-12.41786798423217,66.0,6.0,beijing_grid_303,15.54,1009.89,36.87,24.34,11.43
yongdingmennei,2017-05-13 21:00:00,2.0,-213.9855429154511,26.0,-12.276637875906266,65.0,1.0,beijing_grid_303,14.88,1010.55,38.83,36.97,10.28
yongdingmennei,2017-05-13 22:00:00,12.0,-189.16809699095344,27.0,-12.135760505232973,76.0,12.0,beijing_grid_303,16.82,1010.93,35.45,41.83,9.47
yongdingmennei,2017-05-13 23:00:00,12.0,-163.84798149340304,39.0,-11.99523587221229,56.0,6.0,beijing_grid_303,18.75,1011.32,32.08,47.56,8.74
yongdingmennei,2017-05-14 00:00:00,10.0,-138.02519642279992,40.0,-11.855063976844232,61.0,15.0,beijing_grid_303,20.68,1011.7,28.71,54.25,8.11
yongdingmennei,2017-05-14 01:00:00,13.0,-111.6997417791441,35.0,-11.715244819128783,76.0,1.0,beijing_grid_303,22.29,1011.11,25.64,27.29,8.54
yongdingmennei,2017-05-14 02:00:00,5.539645910387909,-84.87161756243562,25.0,-11.57577839906595,78.0,1.0,beijing_grid_303,23.9,1010.51,22.58,6.84,10.52
yongdingmennei,2017-05-14 03:00:00,7.0,-57.540823772674344,22.0,-11.43666471665573,91.0,6.0,beijing_grid_303,25.36,1009.92,19.52,353.95,13.37
yongdingmennei,2017-05-14 04:00:00,28.0,-29.707360409860428,28.0,-11.297903771898127,92.0,6.0,beijing_grid_303,26.24,1008.77,17.18,351.26,15.55
yongdingmennei,2017-05-14 05:00:00,13.0,-1.3712274739937413,16.0,-11.159495564793138,103.0,6.0,beijing_grid_303,27.13,1007.62,14.85,349.24,17.75
yongdingmennei,2017-05-14 06:00:00,26.0,27.46757503492566,22.0,-11.021440095340767,110.0,9.0,beijing_grid_303,28.01,1006.47,12.51,347.67,19.97
yongdingmennei,2017-05-14 07:00:00,38.981785794295895,56.8090471168977,15.0,-10.883737363541009,126.0,1.0,beijing_grid_303,27.68,1006.62,12.89,350.57,19.69
yongdingmennei,2017-05-14 08:00:00,44.983704720583596,86.65318877192247,29.0,-10.746387369393865,114.0,9.0,beijing_grid_303,27.35,1006.78,13.27,353.55,19.46
yongdingmennei,2017-05-14 09:00:00,45.743771286579516,117.0,30.0,-10.609390112899336,136.0,9.0,beijing_grid_303,27.02,1006.94,13.64,356.59,19.29
yongdingmennei,2017-05-14 10:00:00,43.0,133.0,41.0,-10.472745594057425,158.0,3.0,beijing_grid_303,25.23,1007.37,16.61,357.04,17.12
yongdingmennei,2017-05-14 11:00:00,38.0,81.0,36.0,-10.336453812868127,154.0,2.0,beijing_grid_303,22.77,1007.8,19.58,357.61,14.94
yongdingmennei,2017-05-14 12:00:00,37.0,119.0,30.0,-10.200514769331441,138.0,3.0,beijing_grid_303,20.21,1008.22,22.54,358.37,12.77
yongdingmennei,2017-05-14 13:00:00,35.0,76.0,46.0,-10.064928463447373,119.0,8.0,beijing_grid_303,19.2,1008.54,24.71,348.18,11.37
yongdingmennei,2017-05-14 14:00:00,35.0,106.78216307165067,55.0,-9.929694895215922,76.0,6.0,beijing_grid_303,18.19,1008.86,26.88,335.66,10.42
yongdingmennei,2017-05-14 15:00:00,26.0,150.0,71.0,-9.794814064637084,47.0,1.0,beijing_grid_303,17.19,1009.18,29.04,321.45,10.04
yongdingmennei,2017-05-14 16:00:00,24.0,111.8745451568169,64.0,-9.66028597171086,63.0,12.0,beijing_grid_303,16.83,1009.3,28.15,324.1,10.88
yongdingmennei,2017-05-14 17:00:00,27.0,52.0,33.0,-9.526110616437252,68.0,12.0,beijing_grid_303,16.47,1009.42,27.25,326.38,11.73
yongdingmennei,2017-05-14 18:00:00,18.0,71.0,69.0,-9.392287998816258,24.0,8.0,beijing_grid_303,16.11,1009.54,26.36,328.34,12.6
yongdingmennei,2017-05-14 19:00:00,19.0,415.05114923212966,61.0,-9.25881811884788,17.0,7.0,beijing_grid_303,15.33,1010.02,28.84,349.05,10.08
yongdingmennei,2017-05-14 20:00:00,29.0,529.0,38.0,-9.125700976532118,13.750408521304292,6.0,beijing_grid_303,14.56,1010.5,31.33,17.08,9.49
yongdingmennei,2017-05-14 21:00:00,15.0,43.0,56.0,-8.992936571868968,21.0,11.0,beijing_grid_303,13.78,1010.97,33.81,42.27,11.13
yongdingmennei,2017-05-14 22:00:00,32.0,154.0,55.0,-8.860524904858437,45.0,17.0,beijing_grid_303,15.75,1011.39,33.69,55.1,10.07
yongdingmennei,2017-05-14 23:00:00,39.0,160.0,61.0,-8.728465975500516,40.0,35.0,beijing_grid_303,17.72,1011.81,33.56,69.99,9.61
yongdingmennei,2017-05-15 00:00:00,53.0,132.0,73.0,-8.596759783795214,41.0,47.0,beijing_grid_303,19.68,1012.23,33.44,85.26,9.84
yongdingmennei,2017-05-15 01:00:00,49.0,124.0,52.0,-8.465406329742525,51.0,30.0,beijing_grid_303,21.52,1011.62,29.23,91.59,8.48
yongdingmennei,2017-05-15 02:00:00,44.0,106.0,53.0,-8.334405613342451,76.0,29.0,beijing_grid_303,23.35,1011.01,25.03,100.19,7.26
yongdingmennei,2017-05-15 03:00:00,43.0,76.0,46.0,-8.203757634594993,89.0,32.0,beijing_grid_303,25.13,1010.4,20.82,111.87,6.26
yongdingmennei,2017-05-15 04:00:00,36.0,49.0,43.0,-8.073462393500147,90.0,24.0,beijing_grid_303,26.01,1009.46,19.33,104.9,4.72
yongdingmennei,2017-05-15 05:00:00,45.0,59.0,31.0,-7.943519890057921,110.0,25.0,beijing_grid_303,26.88,1008.52,17.85,91.62,3.3
yongdingmennei,2017-05-15 06:00:00,30.0,47.0,29.0,-7.813930124268309,119.0,23.0,beijing_grid_303,27.75,1007.58,16.36,63.42,2.29
yongdingmennei,2017-05-15 07:00:00,32.0,68.0,33.0,-7.6846930961313085,130.0,16.0,beijing_grid_303,27.46,1007.09,16.28,113.2,5.16
yongdingmennei,2017-05-15 08:00:00,22.0,64.0,42.0,-7.555808805646925,137.0,22.0,beijing_grid_303,27.16,1006.59,16.21,124.4,9.01
yongdingmennei,2017-05-15 09:00:00,57.0,70.0,31.0,-7.427277252815157,154.0,22.0,beijing_grid_303,26.87,1006.09,16.13,128.82,13.0
yongdingmennei,2017-05-15 10:00:00,22.0,58.0,33.0,-7.299098437636003,141.0,20.0,beijing_grid_303,25.0,1006.13,18.9,144.55,11.84
yongdingmennei,2017-05-15 11:00:00,34.0,87.0,27.0,-7.171272360109465,147.0,16.0,beijing_grid_303,22.33,1006.18,21.67,162.06,11.71
yongdingmennei,2017-05-15 12:00:00,28.0,80.0,38.0,-7.04379902023554,127.0,19.0,beijing_grid_303,19.65,1006.23,24.44,178.42,12.65
yongdingmennei,2017-05-15 13:00:00,32.0,96.0,37.0,-6.916678418014231,133.0,16.0,beijing_grid_303,18.85,1006.25,28.02,191.21,12.07
yongdingmennei,2017-05-15 14:00:00,39.0,79.0,56.0,-6.789910553445538,110.0,21.0,beijing_grid_303,18.05,1006.27,31.6,204.57,12.13
yongdingmennei,2017-05-15 15:00:00,33.0,63.0,41.0,-6.663495426529461,103.0,14.0,beijing_grid_303,17.24,1006.3,35.19,217.12,12.82
yongdingmennei,2017-05-15 16:00:00,32.0,71.0,36.0,-6.537433037265997,87.0,10.0,beijing_grid_303,16.58,1006.03,36.55,216.81,11.57
yongdingmennei,2017-05-15 17:00:00,38.0,79.0,31.0,-6.411723385655148,93.0,27.0,beijing_grid_303,15.91,1005.77,37.92,216.42,10.32
yongdingmennei,2017-05-15 18:00:00,30.0,93.0,43.0,-6.286366471696914,79.0,22.0,beijing_grid_303,15.24,1005.51,39.28,215.92,9.08
yongdingmennei,2017-05-15 19:00:00,30.0,81.0,42.0,-6.161362295391295,84.0,17.0,beijing_grid_303,15.07,1005.12,40.13,217.17,7.51
yongdingmennei,2017-05-15 20:00:00,42.0,86.0,36.0,-6.036710856738292,71.0,15.0,beijing_grid_303,14.9,1004.74,40.98,219.07,5.95
yongdingmennei,2017-05-15 21:00:00,38.0,121.0,39.0,-5.912412155737904,65.0,13.0,beijing_grid_303,14.73,1004.35,41.82,222.31,4.4
yongdingmennei,2017-05-15 22:00:00,42.0,144.0,71.0,-5.788466192390129,36.0,17.0,beijing_grid_303,17.1,1004.08,37.72,210.65,3.02
yongdingmennei,2017-05-15 23:00:00,47.0,115.0,96.0,-5.664872966694971,22.0,26.0,beijing_grid_303,19.47,1003.81,33.62,183.48,1.94
yongdingmennei,2017-05-16 00:00:00,69.0,124.0,82.0,-5.541632478652427,37.0,27.0,beijing_grid_303,21.84,1003.54,29.52,134.62,1.83
yongdingmennei,2017-05-16 01:00:00,72.0,112.0,76.0,-5.418744728262498,60.0,19.0,beijing_grid_303,24.11,1002.95,26.29,177.49,3.11
yongdingmennei,2017-05-16 02:00:00,54.0,94.0,72.0,-5.296209715525183,85.0,28.0,beijing_grid_303,25.96,1002.36,23.06,191.8,5.04
yongdingmennei,2017-05-16 03:00:00,63.0,107.0,70.0,-5.174027440440486,112.0,28.0,beijing_grid_303,27.54,1001.77,19.83,198.01,7.1
yongdingmennei,2017-05-16 04:00:00,76.0,124.0,66.0,-5.052197903008402,142.0,29.0,beijing_grid_303,28.52,1000.69,17.76,199.24,8.86
yongdingmennei,2017-05-16 05:00:00,39.0,73.0,34.0,-4.930721103228932,185.0,22.0,beijing_grid_303,29.5,999.61,15.7,200.07,10.61
yongdingmennei,2017-05-16 06:00:00,38.0,87.0,44.0,-4.809597041102077,179.0,29.0,beijing_grid_303,30.48,998.52,13.63,200.65,12.37
yongdingmennei,2017-05-16 07:00:00,41.0,58.0,35.0,-4.68882571662784,168.0,16.0,beijing_grid_303,30.3,998.03,14.26,202.38,15.06
yongdingmennei,2017-05-16 08:00:00,60.0,134.0,44.0,-4.568407129806215,181.0,29.0,beijing_grid_303,30.12,997.54,14.88,203.58,17.76
yongdingmennei,2017-05-16 09:00:00,41.0,64.0,41.0,-4.448341280637207,187.0,28.0,beijing_grid_303,29.94,997.05,15.51,204.46,20.47
yongdingmennei,2017-05-16 10:00:00,45.0,93.0,35.0,-4.328628169120813,175.0,37.0,beijing_grid_303,28.3,996.73,17.81,202.67,19.35
yongdingmennei,2017-05-16 11:00:00,44.0,84.0,34.0,-4.209267795257034,183.0,29.0,beijing_grid_303,26.67,996.41,20.12,200.65,18.26
yongdingmennei,2017-05-16 12:00:00,45.0,114.0,43.0,-4.0902601590458705,172.0,35.0,beijing_grid_303,25.04,996.08,22.42,198.38,17.19
yongdingmennei,2017-05-16 13:00:00,42.0,127.0,40.0,-3.971605260487321,149.0,34.0,beijing_grid_303,23.5,996.58,25.54,195.76,15.64
yongdingmennei,2017-05-16 14:00:00,47.0,125.0,39.0,-3.853303099581387,153.0,32.0,beijing_grid_303,21.94,997.08,28.65,192.57,14.14
yongdingmennei,2017-05-16 15:00:00,42.0,100.0,39.0,-3.735353676328068,140.0,20.0,beijing_grid_303,20.39,997.58,31.77,188.65,12.69
yongdingmennei,2017-05-16 16:00:00,46.0,104.0,37.0,-3.6177569907273646,110.0,31.0,beijing_grid_303,19.06,997.65,35.13,191.29,9.75
yongdingmennei,2017-05-16 17:00:00,46.0,122.0,45.0,-3.500513042779275,97.0,35.0,beijing_grid_303,17.74,997.72,38.49,196.18,6.85
yongdingmennei,2017-05-16 18:00:00,48.0,139.0,42.0,-3.3836218324838,92.0,27.0,beijing_grid_303,16.42,997.78,41.85,207.98,4.07
yongdingmennei,2017-05-16 19:00:00,58.0,107.0,45.0,-3.2670833598409414,74.0,14.0,beijing_grid_303,15.65,998.03,44.05,190.75,2.24
yongdingmennei,2017-05-16 20:00:00,61.0,124.0,57.0,-3.150897624850698,49.32573677938064,12.0,beijing_grid_303,14.87,998.29,46.26,126.82,1.34
yongdingmennei,2017-05-16 21:00:00,59.0,106.0,66.0,-3.0350646275130684,25.0,20.0,beijing_grid_303,14.1,998.54,48.46,77.04,2.63
yongdingmennei,2017-05-16 22:00:00,58.0,150.0,85.0,-2.9195843678280546,9.0,17.0,beijing_grid_303,17.2,998.99,41.9,69.57,3.2
yongdingmennei,2017-05-16 23:00:00,71.0,146.0,87.0,-2.8044568457956554,21.0,25.0,beijing_grid_303,20.31,999.44,35.35,64.42,3.81
yongdingmennei,2017-05-17 00:00:00,68.0,117.0,63.0,-2.689682061415872,68.0,37.0,beijing_grid_303,23.41,999.9,28.79,60.69,4.43
yongdingmennei,2017-05-17 01:00:00,85.0,138.0,79.0,-2.575260014688702,55.0,36.0,beijing_grid_303,25.49,999.89,26.56,80.56,4.12
yongdingmennei,2017-05-17 02:00:00,85.0,131.0,92.0,-2.4611907056141473,96.0,45.0,beijing_grid_303,27.09,999.89,24.32,100.84,4.35
yongdingmennei,2017-05-17 03:00:00,91.0,137.0,66.0,-2.3474741341922085,144.0,40.0,beijing_grid_303,28.69,999.89,22.09,117.34,5.03
yongdingmennei,2017-05-17 04:00:00,87.0,121.0,58.0,-2.234110300422885,187.0,31.0,beijing_grid_303,29.59,999.25,20.34,152.71,5.12
yongdingmennei,2017-05-17 05:00:00,91.0,117.0,51.0,-2.1210992043061747,232.0,35.0,beijing_grid_303,30.49,998.62,18.59,178.07,6.8
yongdingmennei,2017-05-17 06:00:00,80.0,90.0,46.0,-2.008440845842081,242.0,37.0,beijing_grid_303,31.39,997.98,16.83,191.82,9.24
yongdingmennei,2017-05-17 07:00:00,61.0,91.0,48.0,-1.8961352250306014,238.0,28.0,beijing_grid_303,30.97,998.11,17.77,192.72,8.28
yongdingmennei,2017-05-17 08:00:00,50.0,83.0,62.0,-1.7841823418717375,231.0,29.0,beijing_grid_303,30.56,998.24,18.7,193.86,7.33
yongdingmennei,2017-05-17 09:00:00,48.0,83.0,47.0,-1.6725821963654883,237.0,31.0,beijing_grid_303,30.15,998.37,19.64,195.34,6.39
yongdingmennei,2017-05-17 10:00:00,59.0,92.0,44.0,-1.5613347885118536,237.0,30.0,beijing_grid_303,27.94,998.71,24.44,188.02,6.59
yongdingmennei,2017-05-17 11:00:00,53.0,110.0,62.0,-1.4504401183108344,225.0,23.0,beijing_grid_303,25.73,999.06,29.24,181.25,6.9
yongdingmennei,2017-05-17 12:00:00,60.0,176.0,79.0,-1.3398981857624301,201.0,19.0,beijing_grid_303,22.89,999.4,34.04,175.13,7.29
yongdingmennei,2017-05-17 13:00:00,82.0,161.0,60.0,-1.2297089908666405,189.0,19.0,beijing_grid_303,21.99,1000.18,38.57,166.37,7.59
yongdingmennei,2017-05-17 14:00:00,83.0,179.0,151.0,-1.119872533623466,61.0,23.0,beijing_grid_303,21.09,1000.97,43.1,158.45,8.05
yongdingmennei,2017-05-17 15:00:00,95.0,138.0,168.0,-1.0103888140329071,27.0,28.0,beijing_grid_303,20.2,1001.75,47.63,151.5,8.65
yongdingmennei,2017-05-17 16:00:00,91.0,161.0,136.0,-0.9012578320949621,42.0,24.0,beijing_grid_303,19.15,1001.73,51.4,145.6,6.31
yongdingmennei,2017-05-17 17:00:00,103.0,159.0,122.0,-0.792479587809633,20.0,29.0,beijing_grid_303,18.11,1001.7,55.17,133.11,4.11
yongdingmennei,2017-05-17 18:00:00,88.0,103.0,123.0,-0.6840540811769185,16.0,24.0,beijing_grid_303,17.06,1001.68,58.94,99.66,2.48
yongdingmennei,2017-05-17 19:00:00,96.0,133.0,122.0,-0.5759813121968193,12.0,24.0,beijing_grid_303,16.92,1001.78,60.52,78.28,3.15
yongdingmennei,2017-05-17 20:00:00,88.0,140.0,128.0,-0.4682612808693346,6.0,23.0,beijing_grid_303,16.78,1001.87,62.11,65.56,4.1
yongdingmennei,2017-05-17 21:00:00,106.0,141.0,136.0,-0.3608939871944652,1.0,20.0,beijing_grid_303,16.64,1001.97,63.69,57.84,5.17
yongdingmennei,2017-05-17 22:00:00,87.0,138.0,135.0,-0.25387943117221057,12.0,28.0,beijing_grid_303,19.77,1002.15,54.63,65.66,3.89
yongdingmennei,2017-05-17 23:00:00,95.0,185.0,137.0,-0.14721761280257117,11.0,19.0,beijing_grid_303,22.91,1002.32,45.57,80.44,2.75
yongdingmennei,2017-05-18 00:00:00,114.0,178.0,126.0,-0.04090853208554657,43.0,33.0,beijing_grid_303,25.73,1002.49,36.5,110.07,2.01
yongdingmennei,2017-05-18 01:00:00,113.0,202.0,126.0,0.06504781097886303,87.0,39.0,beijing_grid_303,27.35,1002.14,32.33,176.15,3.65
yongdingmennei,2017-05-18 02:00:00,136.0,250.0,115.0,0.1706514163906575,124.0,44.0,beijing_grid_303,28.97,1001.78,28.17,191.96,6.74
yongdingmennei,2017-05-18 03:00:00,130.0,201.0,67.0,0.275902284149837,216.0,39.0,beijing_grid_303,30.59,1001.42,24.0,197.66,10.02
yongdingmennei,2017-05-18 04:00:00,10.0,394.0,43.0,0.38080041425640154,257.0,43.0,beijing_grid_303,31.8,1000.64,21.36,199.22,12.48
yongdingmennei,2017-05-18 05:00:00,2.0,121.0,38.0,0.4853458067103513,269.0,35.0,beijing_grid_303,33.01,999.85,18.72,200.27,14.94
yongdingmennei,2017-05-18 06:00:00,57.0,1126.0,31.0,0.5895384615116859,242.0,33.0,beijing_grid_303,34.23,999.07,16.08,201.02,17.41
yongdingmennei,2017-05-18 07:00:00,91.00925013764879,1343.4919923297296,18.969548832317656,0.6933783786604056,263.41887188413307,37.9476593737285,beijing_grid_303,33.82,998.99,17.3,199.09,17.62
yongdingmennei,2017-05-18 08:00:00,87.0,577.9630853992388,33.0,0.7968655581565103,243.0,34.0,beijing_grid_303,33.42,998.9,18.53,197.21,17.85
yongdingmennei,2017-05-28 15:00:00,52.0,114.0,82.0,0.9,119.0,13.0,beijing_grid_303,23.59,1005.57,45.06,254.5,4.28
yongdingmennei,2017-05-28 16:00:00,51.0,97.0,53.0,1.0,121.0,14.0,beijing_grid_303,23.19,1005.82,44.94,268.41,1.32
yongdingmennei,2017-05-28 17:00:00,45.0,123.0,40.0,1.1,98.0,21.0,beijing_grid_303,22.8,1006.06,44.82,54.31,1.84
