station_id,utc_time,temperature,pressure,humidity,wind_direction,wind_speed,weather
chaoyang,2018-03-31 06:00:00,21.7,1007.4,20,206,2.1,Sunny/clear
chaoyang,2018-03-31 07:00:00,23.2,1006.4,20,207,2.9,Sunny/clear
chaoyang,2018-03-31 08:00:00,23.2,1005.6,21,180,2.3,Sunny/clear
chaoyang,2018-03-31 09:00:00,23.3,1005.1,21,233,3.5,Sunny/clear
chaoyang,2018-03-31 10:00:00,22.7,1005.3,22,219,2.2,Hail
chaoyang,2018-03-31 11:00:00,21.7,1005.9,25,234,2.1,Hail
chaoyang,2018-03-31 12:00:00,18.8,1006.8,32,0,0.0,Hail
chaoyang,2018-03-31 13:00:00,17.0,1007.5,36,330,0.6,Hail
chaoyang,2018-03-31 14:00:00,15.0,1007.6,45,0,0.0,Hail
chaoyang,2018-03-31 15:00:00,13.9,1007.9,49,0,0.2,Hail
chaoyang,2018-03-31 16:00:00,12.8,1007.8,54,0,0.0,Hail
chaoyang,2018-03-31 17:00:00,11.8,1007.6,60,0,0.0,Hail
chaoyang,2018-03-31 18:00:00,11.1,1007.2,64,57,1.1,Hail
chaoyang,2018-03-31 19:00:00,10.5,1007.2,65,58,1.1,Hail
chaoyang,2018-03-31 20:00:00,10.2,1007.5,65,58,1.0,Hail
chaoyang,2018-03-31 21:00:00,9.7,1007.3,68,125,0.7,Hail
chaoyang,2018-03-31 22:00:00,9.3,1007.5,75,0,0.1,Hail
chaoyang,2018-03-31 23:00:00,10.6,1008.8,78,43,1.1,Hail
chaoyang,2018-04-01 00:00:00,13.0,1008.9,69,0,0.2,Hail
daxing,2018-01-31 16:00:00,-6.5,1022.9,39,304,0.5,Sunny/clear
daxing,2018-01-31 17:00:00,-7.3,1022.6,43,0,0.2,Sunny/clear
daxing,2018-01-31 18:00:00,-7.9,1022.3,46,141,0.9,Sunny/clear
daxing,2018-01-31 19:00:00,-8.4,1021.9,47,266,0.5,Sunny/clear
daxing,2018-01-31 20:00:00,-9.3,1021.6,52,0,0.0,Sunny/clear
daxing,2018-01-31 21:00:00,-9.3,1021.7,51,153,0.5,Haze
daxing,2018-01-31 22:00:00,-9.8,1022.0,54,206,1.1,Sunny/clear
daxing,2018-01-31 23:00:00,-9.8,1022.4,55,359,0.8,Sunny/clear
daxing,2018-02-01 00:00:00,-9.3,1023.2,56,24,0.9,Sunny/clear
daxing,2018-02-01 01:00:00,-4.2,1023.5,44,0,0.0,Sunny/clear
daxing,2018-02-01 02:00:00,0.1,1023.6,25,8,0.9,Sunny/clear
daxing,2018-02-01 03:00:00,1.4,1023.5,23,75,1.8,Sunny/clear
daxing,2018-02-01 04:00:00,3.0,1022.7,20,49,1.3,Sunny/clear
daxing,2018-02-01 05:00:00,4.0,1022.0,18,284,2.1,Sunny/clear
daxing,2018-02-01 06:00:00,4.6,1021.7,16,136,1.8,Sunny/clear
daxing,2018-02-01 07:00:00,4.5,1021.7,16,179,1.4,Sunny/clear
daxing,2018-02-01 08:00:00,4.4,1022.0,16,171,1.5,Sunny/clear
daxing,2018-02-01 09:00:00,3.3,1022.7,17,251,0.5,Sunny/clear
daxing,2018-02-01 10:00:00,2.1,1024.0,22,319,4.2,Sunny/clear
daxing,2018-02-01 11:00:00,1.9,1025.2,24,324,5.0,Sunny/clear
daxing,2018-02-01 12:00:00,1.9,1026.4,19,329,5.7,Sunny/clear
daxing,2018-02-01 13:00:00,1.5,1027.4,16,321,4.3,Sunny/clear
daxing,2018-02-01 14:00:00,0.2,1028.7,17,330,6.3,Sunny/clear
daxing,2018-02-01 15:00:00,-1.2,1029.3,19,303,4.8,Sunny/clear
daxing,2018-02-01 16:00:00,-2.1,1030.5,22,329,3.1,Sunny/clear
daxing,2018-02-01 17:00:00,-3.0,1031.0,23,342,2.3,Sunny/clear
daxing,2018-02-01 18:00:00,-3.2,1031.3,24,339,4.5,Sunny/clear
daxing,2018-02-01 19:00:00,-3.8,1032.0,25,330,4.1,Sunny/clear
daxing,2018-02-01 20:00:00,-4.6,1032.3,28,335,2.2,Sunny/clear
daxing,2018-02-01 21:00:00,-5.0,1033.4,28,319,5.3,Sunny/clear
daxing,2018-02-01 22:00:00,-5.6,1034.0,23,325,7.6,Sunny/clear
daxing,2018-02-01 23:00:00,-6.0,1034.8,22,328,5.0,Sunny/clear
daxing,2018-02-02 00:00:00,-6.2,1035.5,21,342,4.8,Sunny/clear
daxing,2018-02-02 00:00:00,-6.2,1035.5,21,342,4.8,Sunny/clear
daxing,2018-02-02 01:00:00,-5.4,1036.0,20,337,2.7,Sunny/clear
daxing,2018-02-02 02:00:00,-4.6,1036.0,18,333,4.1,Sunny/clear
daxing,2018-02-02 03:00:00,-3.6,1035.4,18,293,7.6,Sunny/clear
daxing,2018-02-02 04:00:00,-2.9,1034.7,16,312,5.1,Sunny/clear
daxing,2018-02-02 05:00:00,-2.0,1033.8,15,332,3.3,Sunny/clear
daxing,2018-02-02 06:00:00,-1.5,1032.7,14,323,5.6,Sunny/clear
daxing,2018-02-02 07:00:00,-0.8,1032.4,13,312,4.1,Sunny/clear
daxing,2018-02-02 08:00:00,-1.2,1032.1,13,346,5.6,Sunny/clear
daxing,2018-02-02 09:00:00,-1.7,1032.2,14,331,7.0,Sunny/clear
daxing,2018-02-02 10:00:00,-2.4,1032.9,15,307,4.0,Sunny/clear
daxing,2018-02-02 11:00:00,-3.0,1033.5,16,301,1.7,Sunny/clear
daxing,2018-02-02 12:00:00,-3.2,1033.8,17,340,2.0,Sunny/clear
daxing,2018-02-02 13:00:00,-3.0,1034.1,16,343,3.2,Sunny/clear
daxing,2018-02-02 14:00:00,-4.7,1034.6,20,22,2.0,Sunny/clear
daxing,2018-02-02 15:00:00,-4.9,1034.7,21,330,1.9,Sunny/clear
daxing,2018-02-02 16:00:00,-4.8,1034.7,22,341,2.5,Sunny/clear
daxing,2018-02-02 17:00:00,-5.9,1034.4,24,18,1.2,Sunny/clear
daxing,2018-02-02 18:00:00,-7.8,1034.5,26,99,2.4,Sunny/clear
daxing,2018-02-02 19:00:00,-7.1,1034.3,26,80,2.1,Sunny/clear
daxing,2018-02-02 20:00:00,-7.9,1033.9,27,69,1.5,Sunny/clear
daxing,2018-02-02 21:00:00,-8.5,1033.4,30,55,1.5,Sunny/clear
daxing,2018-02-02 22:00:00,-8.0,1033.3,28,11,1.5,Sunny/clear
daxing,2018-02-02 23:00:00,-8.4,1033.6,30,252,1.4,Sunny/clear
daxing,2018-02-03 00:00:00,-7.4,1033.8,27,256,2.7,Sunny/clear
daxing,2018-02-03 00:00:00,-7.4,1033.8,27,256,2.7,Sunny/clear
daxing,2018-02-03 01:00:00,-5.4,1033.6,23,257,2.7,Sunny/clear
daxing,2018-02-03 02:00:00,-4.1,1033.3,21,279,2.9,Sunny/clear
daxing,2018-02-03 03:00:00,-2.7,1032.8,18,229,2.9,Sunny/clear
daxing,2018-02-03 04:00:00,-1.4,1031.9,16,245,2.6,Sunny/clear
daxing,2018-02-03 05:00:00,-0.5,1030.8,15,229,4.8,Sunny/clear
daxing,2018-02-03 06:00:00,0.4,1030.0,13,322,6.1,Sunny/clear
daxing,2018-02-03 07:00:00,0.5,1029.7,13,318,4.1,Sunny/clear
daxing,2018-02-03 08:00:00,0.0,1029.6,13,335,7.5,Sunny/clear
daxing,2018-02-03 09:00:00,-0.4,1029.7,15,327,4.0,Sunny/clear
daxing,2018-02-03 10:00:00,-1.7,1030.4,17,10,1.3,Sunny/clear
daxing,2018-02-03 11:00:00,-3.0,1031.3,19,351,2.0,Sunny/clear
daxing,2018-02-03 12:00:00,-3.8,1031.6,20,4,2.2,Sunny/clear
daxing,2018-02-03 13:00:00,-3.9,1032.2,21,17,1.7,Sunny/clear
daxing,2018-02-03 14:00:00,-5.1,1032.4,24,18,1.6,Sunny/clear
daxing,2018-02-03 15:00:00,-5.2,1032.6,24,358,1.2,Sunny/clear
daxing,2018-02-03 16:00:00,-6.5,1032.7,27,18,0.9,Sunny/clear
daxing,2018-02-03 17:00:00,-6.5,1032.4,28,8,1.3,Sunny/clear
daxing,2018-02-03 18:00:00,-6.9,1032.2,29,357,1.3,Sunny/clear
daxing,2018-02-03 19:00:00,-9.1,1031.9,34,85,0.5,Sunny/clear
daxing,2018-02-03 20:00:00,-11.0,1031.1,41,135,1.3,Sunny/clear
daxing,2018-02-03 21:00:00,-8.1,1030.8,34,213,1.1,Sunny/clear
daxing,2018-02-03 22:00:00,-11.3,1030.5,44,242,1.1,Sunny/clear
daxing,2018-02-03 23:00:00,-11.5,1030.4,43,221,1.3,Sunny/clear
daxing,2018-02-04 00:00:00,-10.6,1030.3,39,164,1.1,Sunny/clear
daxing,2018-02-04 00:00:00,-10.6,1030.3,39,164,1.1,Sunny/clear
daxing,2018-02-04 01:00:00,-6.3,1029.9,27,220,3.4,Sunny/clear
daxing,2018-02-04 02:00:00,-4.5,1029.6,21,245,3.9,Sunny/clear
daxing,2018-02-04 03:00:00,-2.3,1029.1,19,225,3.6,Sunny/clear
daxing,2018-02-04 04:00:00,-1.3,1028.0,17,223,4.2,Sunny/clear
daxing,2018-02-04 05:00:00,0.3,1026.6,16,184,4.7,Sunny/clear
daxing,2018-02-04 06:00:00,1.6,1025.6,16,222,4.4,Sunny/clear
daxing,2018-02-04 07:00:00,2.1,1024.8,16,242,2.8,Sunny/clear
daxing,2018-02-04 08:00:00,2.3,1024.3,15,222,3.4,Sunny/clear
daxing,2018-02-04 09:00:00,1.5,1024.3,17,193,1.7,Sunny/clear
daxing,2018-02-04 10:00:00,-0.6,1024.7,19,104,1.6,Sunny/clear
daxing,2018-02-04 11:00:00,-2.1,1025.8,24,63,1.0,Sunny/clear
daxing,2018-02-04 12:00:00,-3.2,1026.9,28,2,1.0,Sunny/clear
daxing,2018-02-04 13:00:00,-3.3,1027.6,27,6,1.0,Sunny/clear
daxing,2018-02-04 14:00:00,-3.3,1028.2,27,352,1.8,Sunny/clear
daxing,2018-02-04 15:00:00,-2.8,1028.6,24,18,2.2,Sunny/clear
daxing,2018-02-04 16:00:00,-3.4,1029.0,24,26,3.2,Sunny/clear
daxing,2018-02-04 17:00:00,-3.8,1029.2,23,18,2.5,Sunny/clear
daxing,2018-02-04 18:00:00,-5.2,1029.5,25,25,1.6,Sunny/clear
daxing,2018-02-04 19:00:00,-4.9,1029.5,25,32,1.8,Sunny/clear
daxing,2018-02-04 20:00:00,-5.8,1029.7,27,58,3.1,Sunny/clear
daxing,2018-02-04 21:00:00,-6.9,1029.9,31,56,4.4,Sunny/clear
daxing,2018-02-04 22:00:00,-7.7,1030.1,30,53,3.6,Sunny/clear
daxing,2018-02-04 23:00:00,-8.3,1030.6,31,60,3.0,Sunny/clear
daxing,2018-02-05 00:00:00,-8.0,1031.3,29,65,2.9,Sunny/clear
daxing,2018-02-05 00:00:00,-8.0,1031.3,29,65,2.9,Sunny/clear
daxing,2018-02-05 01:00:00,-6.5,1031.5,25,61,4.0,Sunny/clear
daxing,2018-02-05 02:00:00,-4.6,1031.1,21,25,3.9,Sunny/clear
daxing,2018-02-05 03:00:00,-3.0,1031.0,19,30,4.6,Sunny/clear
daxing,2018-02-05 04:00:00,-2.3,1030.1,18,12,4.6,Sunny/clear
daxing,2018-02-05 05:00:00,-1.7,1028.8,16,39,4.1,Sunny/clear
daxing,2018-02-05 06:00:00,-0.4,1027.6,13,14,3.6,Sunny/clear
daxing,2018-02-05 07:00:00,0.3,1027.1,12,346,3.7,Sunny/clear
daxing,2018-02-05 08:00:00,0.5,1026.9,12,325,2.2,Sunny/clear
daxing,2018-02-05 09:00:00,-0.6,1027.1,13,12,1.8,Sunny/clear
daxing,2018-02-05 10:00:00,-1.9,1027.8,17,190,1.1,Sunny/clear
daxing,2018-02-05 11:00:00,-3.9,1028.7,17,128,2.0,Sunny/clear
daxing,2018-02-05 12:00:00,-5.6,1029.1,19,133,1.0,Sunny/clear
daxing,2018-02-05 13:00:00,-7.6,1029.5,23,108,0.9,Sunny/clear
daxing,2018-02-05 14:00:00,-8.8,1029.7,30,84,1.4,Sunny/clear
daxing,2018-02-05 15:00:00,-7.8,1029.4,28,61,2.9,Sunny/clear
daxing,2018-02-05 16:00:00,-8.0,1029.1,27,49,1.2,Sunny/clear
daxing,2018-02-05 17:00:00,-10.3,1028.9,30,177,0.9,Sunny/clear
daxing,2018-02-05 18:00:00,-11.6,1028.4,35,240,0.6,Sunny/clear
daxing,2018-02-05 19:00:00,-12.1,1027.9,39,249,1.3,Sunny/clear
daxing,2018-02-05 20:00:00,-12.8,1027.4,41,132,0.7,Sunny/clear
daxing,2018-02-05 21:00:00,-12.6,1027.1,42,310,0.4,Sunny/clear
daxing,2018-02-05 22:00:00,-12.8,1026.7,44,226,0.7,Sunny/clear
daxing,2018-02-05 23:00:00,-12.6,1026.6,44,238,0.8,Sunny/clear
daxing,2018-02-06 00:00:00,-12.0,1026.8,45,205,0.8,Sunny/clear
daxing,2018-02-06 00:00:00,-12.0,1026.8,45,205,0.8,Sunny/clear
daxing,2018-02-06 01:00:00,-6.3,1026.7,28,166,1.4,Sunny/clear
daxing,2018-02-06 02:00:00,-4.6,1026.1,27,206,2.4,Sunny/clear
daxing,2018-02-06 03:00:00,-3.1,1025.4,24,211,1.6,Hail
daxing,2018-02-06 04:00:00,-0.9,1023.8,22,242,2.6,Hail
daxing,2018-02-06 05:00:00,0.2,1022.3,21,252,3.4,Sunny/clear
daxing,2018-02-06 06:00:00,1.1,1020.8,21,231,2.5,Sunny/clear
daxing,2018-02-06 07:00:00,1.7,1019.9,21,207,3.5,Sunny/clear
daxing,2018-02-06 08:00:00,1.6,1019.5,21,211,3.1,Sunny/clear
daxing,2018-02-06 09:00:00,0.7,1019.2,23,201,2.3,Sunny/clear
daxing,2018-02-06 10:00:00,-0.7,1019.4,26,204,1.8,Sunny/clear
daxing,2018-02-06 11:00:00,-2.9,1019.5,31,174,1.9,Sunny/clear
daxing,2018-02-06 12:00:00,-3.2,1019.2,33,181,1.4,Sunny/clear
daxing,2018-02-06 13:00:00,-3.8,1019.4,35,124,0.5,Sunny/clear
daxing,2018-02-06 14:00:00,-4.6,1019.4,38,325,0.6,Sunny/clear
daxing,2018-02-06 15:00:00,-3.5,1018.7,35,207,2.5,Sunny/clear
daxing,2018-02-06 16:00:00,-4.1,1018.5,37,94,1.5,Hail
daxing,2018-02-06 17:00:00,-6.3,1018.4,44,60,0.9,Hail
daxing,2018-02-06 18:00:00,-7.8,1018.3,48,55,1.0,Hail
daxing,2018-02-06 19:00:00,-8.0,1017.9,52,88,1.3,Hail
daxing,2018-02-06 20:00:00,-7.7,1018.2,54,35,2.0,Sunny/clear
daxing,2018-02-06 21:00:00,-6.8,1018.7,66,32,1.8,Sunny/clear
daxing,2018-02-06 22:00:00,-7.2,1019.5,70,6,2.1,Sunny/clear
daxing,2018-02-06 23:00:00,-5.9,1020.6,58,351,1.5,Sunny/clear
daxing,2018-02-07 00:00:00,-3.4,1021.7,31,331,4.3,Sunny/clear
daxing,2018-02-07 00:00:00,-3.4,1021.7,31,331,4.3,Sunny/clear
daxing,2018-02-07 01:00:00,-2.6,1022.4,22,324,6.4,Sunny/clear
daxing,2018-02-07 02:00:00,-2.4,1023.2,20,327,7.8,Sunny/clear
daxing,2018-02-07 03:00:00,-2.0,1023.8,19,351,5.5,Sunny/clear
daxing,2018-02-07 04:00:00,-1.1,1023.7,17,342,5.5,Sunny/clear
daxing,2018-02-07 05:00:00,-0.5,1023.4,17,334,5.0,Sunny/clear
daxing,2018-02-07 06:00:00,0.3,1022.8,15,342,4.9,Sunny/clear
daxing,2018-02-07 07:00:00,0.6,1022.8,15,340,3.6,Sunny/clear
daxing,2018-02-07 08:00:00,0.8,1022.6,16,349,4.2,Sunny/clear
daxing,2018-02-07 09:00:00,0.2,1022.9,17,311,3.3,Sunny/clear
daxing,2018-02-07 10:00:00,-0.9,1023.2,18,317,2.6,Sunny/clear
daxing,2018-02-07 11:00:00,-1.2,1023.6,18,310,2.4,Sunny/clear
daxing,2018-02-07 12:00:00,-1.8,1024.0,19,308,2.7,Sunny/clear
daxing,2018-02-07 13:00:00,-3.6,1024.1,22,38,1.2,Sunny/clear
daxing,2018-02-07 14:00:00,-4.7,1024.0,24,17,1.3,Sunny/clear
daxing,2018-02-07 15:00:00,-5.7,1023.1,25,311,0.6,Sunny/clear
daxing,2018-02-07 16:00:00,-7.1,1022.8,29,14,0.7,Sunny/clear
daxing,2018-02-07 17:00:00,-9.2,1022.6,33,170,0.7,Sunny/clear
daxing,2018-02-07 18:00:00,-10.2,1022.4,37,198,1.2,Sunny/clear
daxing,2018-02-07 19:00:00,-11.5,1021.4,42,203,1.5,Sunny/clear
daxing,2018-02-07 21:00:00,-11.8,1019.4,45,135,0.4,Sunny/clear
daxing,2018-02-07 22:00:00,-11.5,1018.9,48,0,0.2,Sunny/clear
daxing,2018-02-07 23:00:00,-12.9,1018.6,53,154,0.8,Sunny/clear
daxing,2018-02-08 00:00:00,-12.0,1018.9,49,121,1.4,Sunny/clear
daxing,2018-02-08 00:00:00,-12.0,1018.9,49,121,1.4,Sunny/clear
daxing,2018-02-08 01:00:00,-6.8,1018.8,32,150,1.5,Sunny/clear
daxing,2018-02-08 02:00:00,-4.3,1018.7,26,174,1.4,Sunny/clear
daxing,2018-02-08 03:00:00,-1.3,1017.5,20,193,3.1,Hail
daxing,2018-02-08 04:00:00,-0.3,1016.0,18,225,3.4,Sunny/clear
daxing,2018-02-08 05:00:00,0.1,1014.7,17,216,3.3,Sunny/clear
daxing,2018-02-08 06:00:00,0.7,1013.1,16,195,5.4,Sunny/clear
daxing,2018-02-08 07:00:00,1.2,1012.5,16,209,1.8,Sunny/clear
daxing,2018-02-08 08:00:00,1.3,1012.1,16,246,1.4,Sunny/clear
daxing,2018-02-08 09:00:00,1.3,1011.8,16,214,1.1,Sunny/clear
daxing,2018-02-08 10:00:00,-0.1,1012.1,19,230,0.6,Sunny/clear
daxing,2018-02-08 11:00:00,-2.7,1012.2,23,107,1.2,Sunny/clear
daxing,2018-02-08 12:00:00,-4.0,1012.2,28,0,0.0,Hail
daxing,2018-02-08 13:00:00,-5.5,1011.9,36,113,0.7,Hail
daxing,2018-02-08 14:00:00,-6.2,1011.8,40,94,0.5,Hail
daxing,2018-02-08 15:00:00,-7.2,1011.9,45,112,0.7,Hail
daxing,2018-02-08 16:00:00,-6.7,1011.5,41,20,1.2,Hail
daxing,2018-02-08 17:00:00,-6.0,1011.7,38,20,1.6,Sunny/clear
daxing,2018-02-08 18:00:00,-6.5,1011.5,49,11,1.3,Hail
daxing,2018-02-08 19:00:00,-5.9,1011.6,55,28,1.2,Sunny/clear
daxing,2018-02-08 20:00:00,-7.2,1011.7,59,18,0.5,Sunny/clear
daxing,2018-02-08 21:00:00,-8.7,1011.3,67,36,1.7,Sunny/clear
daxing,2018-02-08 22:00:00,-6.8,1012.2,57,20,1.0,Sunny/clear
daxing,2018-02-08 23:00:00,-5.6,1012.4,52,6,1.0,Sunny/clear
daxing,2018-02-09 00:00:00,-6.9,1013.8,60,191,1.7,Hail
daxing,2018-02-09 00:00:00,-6.9,1013.8,60,191,1.7,Hail
daxing,2018-02-09 01:00:00,-4.0,1014.7,52,181,0.9,Hail
daxing,2018-02-09 02:00:00,-1.1,1014.9,37,188,1.3,Sunny/clear
daxing,2018-02-09 03:00:00,2.4,1015.3,19,336,4.7,Sunny/clear
daxing,2018-02-09 04:00:00,2.7,1015.3,16,344,5.0,Light Rain
daxing,2018-02-09 05:00:00,2.8,1015.5,11,339,8.2,Sunny/clear
daxing,2018-02-09 06:00:00,3.2,1015.8,9,345,6.2,Sunny/clear
daxing,2018-02-09 07:00:00,4.0,1016.3,8,329,6.0,Sunny/clear
daxing,2018-02-09 08:00:00,3.4,1017.1,6,358,6.2,Sunny/clear
daxing,2018-02-09 09:00:00,2.0,1018.2,6,334,4.7,Sunny/clear
daxing,2018-02-09 10:00:00,0.3,1020.2,8,327,6.3,Sunny/clear
daxing,2018-02-09 11:00:00,-1.2,1021.9,11,327,10.5,Light Rain
daxing,2018-02-09 12:00:00,-2.1,1023.2,11,331,9.7,Light Rain
daxing,2018-02-09 13:00:00,-2.6,1024.7,12,328,8.9,Sunny/clear
daxing,2018-02-09 14:00:00,-3.2,1025.3,14,337,5.0,Sunny/clear
daxing,2018-02-09 15:00:00,-3.5,1025.5,15,336,5.4,Sunny/clear
daxing,2018-02-09 16:00:00,-4.6,1025.9,17,347,1.9,Sunny/clear
daxing,2018-02-09 17:00:00,-5.1,1026.4,18,338,1.7,Sunny/clear
daxing,2018-02-09 18:00:00,-7.7,1026.3,22,45,1.1,Sunny/clear
daxing,2018-02-09 19:00:00,-7.6,1025.8,22,11,1.7,Sunny/clear
daxing,2018-02-09 20:00:00,-7.3,1025.1,23,44,2.1,Sunny/clear
daxing,2018-02-09 21:00:00,-9.3,1025.0,27,52,1.0,Sunny/clear
daxing,2018-02-09 22:00:00,-8.7,1025.3,26,210,2.7,Sunny/clear
daxing,2018-02-09 23:00:00,-9.4,1025.6,27,253,1.5,Sunny/clear
daxing,2018-02-10 00:00:00,-8.5,1026.9,25,260,1.5,Sunny/clear
daxing,2018-02-10 00:00:00,-8.5,1026.9,25,260,1.5,Sunny/clear
daxing,2018-02-10 01:00:00,-5.8,1027.3,20,252,2.5,Sunny/clear
daxing,2018-02-10 02:00:00,-3.7,1026.9,16,225,1.9,Sunny/clear
daxing,2018-02-10 03:00:00,-3.2,1026.1,16,323,6.6,Sunny/clear
daxing,2018-02-10 04:00:00,-2.9,1025.0,15,332,7.6,Sunny/clear
daxing,2018-02-10 05:00:00,-2.1,1023.9,12,335,7.4,Sunny/clear
daxing,2018-02-10 06:00:00,-1.7,1022.8,12,337,6.1,Sunny/clear
daxing,2018-02-10 07:00:00,-1.4,1022.9,11,336,4.7,Sunny/clear
daxing,2018-02-10 08:00:00,-1.4,1023.0,10,326,5.0,Sunny/clear
daxing,2018-02-10 09:00:00,-2.3,1023.0,11,334,4.5,Sunny/clear
daxing,2018-02-10 10:00:00,-2.6,1023.3,12,349,5.3,Sunny/clear
daxing,2018-02-10 11:00:00,-2.9,1024.0,14,337,1.9,Sunny/clear
daxing,2018-02-10 12:00:00,-3.1,1024.1,14,325,2.9,Sunny/clear
daxing,2018-02-10 13:00:00,-4.6,1024.0,17,331,1.6,Sunny/clear
daxing,2018-02-10 14:00:00,-3.9,1023.8,16,307,1.6,Sunny/clear
daxing,2018-02-10 15:00:00,-3.9,1023.7,17,313,1.6,Sunny/clear
daxing,2018-02-10 16:00:00,-4.8,1023.6,18,311,0.9,Sunny/clear
daxing,2018-02-10 17:00:00,-3.8,1023.0,21,326,4.7,Sunny/clear
daxing,2018-02-10 18:00:00,-3.9,1022.5,26,334,4.3,Sunny/clear
daxing,2018-02-10 19:00:00,-3.9,1022.0,25,327,5.6,Sunny/clear
daxing,2018-02-10 20:00:00,-4.4,1021.7,23,5,2.0,Sunny/clear
daxing,2018-02-10 21:00:00,-4.6,1021.5,18,343,1.7,Sunny/clear
daxing,2018-02-10 22:00:00,-4.8,1021.5,17,315,4.5,Sunny/clear
daxing,2018-02-10 23:00:00,-5.0,1022.2,17,316,8.0,Sunny/clear
daxing,2018-02-11 00:00:00,-5.3,1022.6,17,314,7.1,Sunny/clear
daxing,2018-02-11 00:00:00,-5.3,1022.6,17,314,7.1,Sunny/clear
daxing,2018-02-11 01:00:00,-5.0,1023.1,18,320,8.0,Sunny/clear
daxing,2018-02-11 02:00:00,-4.9,1024.1,16,332,7.8,Sunny/clear
daxing,2018-02-11 03:00:00,-4.5,1023.9,16,326,6.1,Sunny/clear
daxing,2018-02-11 04:00:00,-4.1,1023.7,14,338,6.2,Sunny/clear
daxing,2018-02-11 05:00:00,-3.3,1022.9,13,328,4.8,Sunny/clear
daxing,2018-02-11 06:00:00,-2.6,1022.4,13,335,7.2,Sunny/clear
daxing,2018-02-11 07:00:00,-1.9,1022.2,13,317,6.8,Sunny/clear
daxing,2018-02-11 08:00:00,-1.5,1021.7,12,329,4.9,Sunny/clear
daxing,2018-02-11 09:00:00,-1.6,1021.7,13,318,5.8,Sunny/clear
daxing,2018-02-11 10:00:00,-1.9,1021.9,14,320,4.0,Sunny/clear
daxing,2018-02-11 11:00:00,-2.0,1022.4,15,321,4.1,Sunny/clear
daxing,2018-02-11 12:00:00,-2.1,1022.8,16,327,2.6,Sunny/clear
daxing,2018-02-11 13:00:00,-2.0,1023.0,17,312,3.2,Sunny/clear
daxing,2018-02-11 14:00:00,-1.8,1023.3,17,315,5.2,Sunny/clear
daxing,2018-02-11 15:00:00,-2.1,1023.1,17,291,1.7,Sunny/clear
daxing,2018-02-11 16:00:00,-1.9,1022.5,17,320,3.6,Sunny/clear
daxing,2018-02-11 17:00:00,-4.5,1022.0,20,235,2.0,Sunny/clear
daxing,2018-02-11 18:00:00,-5.0,1021.8,17,203,2.3,Sunny/clear
daxing,2018-02-11 19:00:00,-6.0,1021.4,18,259,2.3,Sunny/clear
daxing,2018-02-11 20:00:00,-7.2,1020.7,22,343,0.9,Sunny/clear
daxing,2018-02-11 21:00:00,-8.3,1020.3,24,190,0.9,Sunny/clear
daxing,2018-02-11 22:00:00,-7.6,1020.1,30,299,1.1,Sunny/clear
daxing,2018-02-11 23:00:00,-6.0,1020.6,26,242,0.8,Sunny/clear
daxing,2018-02-12 00:00:00,-7.2,1021.2,27,134,2.1,Sunny/clear
daxing,2018-02-12 00:00:00,-7.2,1021.2,27,134,2.1,Sunny/clear
daxing,2018-02-12 01:00:00,-2.4,1021.1,19,179,2.5,Sunny/clear
daxing,2018-02-12 02:00:00,0.0,1021.1,16,193,2.0,Sunny/clear
daxing,2018-02-12 03:00:00,2.2,1020.5,15,311,3.7,Sunny/clear
daxing,2018-02-12 04:00:00,3.3,1019.3,14,335,5.7,Sunny/clear
daxing,2018-02-12 05:00:00,4.3,1018.4,12,238,3.2,Sunny/clear
daxing,2018-02-12 06:00:00,4.9,1017.8,12,242,2.4,Sunny/clear
daxing,2018-02-12 07:00:00,5.1,1017.3,11,218,2.7,Sunny/clear
daxing,2018-02-12 08:00:00,5.6,1016.7,11,226,3.8,Sunny/clear
daxing,2018-02-12 09:00:00,5.1,1016.2,12,227,2.8,Sunny/clear
daxing,2018-02-12 10:00:00,2.6,1016.1,14,137,1.9,Sunny/clear
daxing,2018-02-12 11:00:00,2.2,1016.0,15,204,2.5,Sunny/clear
daxing,2018-02-12 12:00:00,1.4,1015.8,16,226,1.1,Sunny/clear
daxing,2018-02-12 13:00:00,1.1,1015.5,16,207,2.3,Sunny/clear
daxing,2018-02-12 14:00:00,-0.3,1015.0,18,252,1.2,Sunny/clear
daxing,2018-02-12 15:00:00,0.0,1014.4,18,241,1.8,Sunny/clear
daxing,2018-02-12 16:00:00,-0.7,1014.0,19,212,1.5,Sunny/clear
daxing,2018-02-12 17:00:00,-3.4,1013.6,24,215,0.4,Sunny/clear
daxing,2018-02-12 18:00:00,-5.0,1013.5,28,152,0.7,Sunny/clear
daxing,2018-02-12 19:00:00,-6.6,1013.1,34,124,0.9,Sunny/clear
daxing,2018-02-12 20:00:00,-6.8,1012.7,37,172,0.9,Sunny/clear
daxing,2018-02-12 21:00:00,-7.7,1012.3,40,340,1.3,Sunny/clear
daxing,2018-02-12 22:00:00,-7.8,1012.0,41,7,1.2,Sunny/clear
daxing,2018-02-12 23:00:00,-8.1,1011.6,45,96,1.1,Sunny/clear
daxing,2018-02-13 00:00:00,-7.1,1011.9,42,90,1.3,Sunny/clear
daxing,2018-02-13 00:00:00,-7.1,1011.9,42,90,1.3,Sunny/clear
daxing,2018-02-13 01:00:00,-1.7,1011.1,27,61,1.8,Sunny/clear
