utc_time,station_id,PM2.5 (ug-m3),PM10 (ug-m3),NO2 (ug-m3),stationName,longitude,latitude,temperature,pressure,humidity,wind_direction,wind_speed/kph
2017-02-26 09:00:00,CD9,12.0,14.3,86.5,london_grid_409,-0.1,51.5,10.42,1004.29,88.14,232.21,26.73
2017-02-26 10:00:00,CD9,2.5,6.5,89.3,london_grid_409,-0.1,51.5,10.08,1004.15,87.27,230.72,26.89
2017-02-26 11:00:00,CD9,3.3,11.2,89.2,london_grid_409,-0.1,51.5,9.75,1004.02,86.4,229.25,27.06
2017-02-26 12:00:00,CD9,8.5,22.2,80.0,london_grid_409,-0.1,51.5,9.41,1003.89,85.53,227.79,27.26
2017-02-26 13:00:00,CD9,5.2,16.4,68.7,london_grid_409,-0.1,51.5,9.36,1003.17,85.49,225.2,28.57
2017-02-26 14:00:00,CD9,10.0,17.7,79.2,london_grid_409,-0.1,51.5,9.31,1002.45,85.44,222.84,29.93
2017-02-26 15:00:00,CD9,4.5,16.7,77.9,london_grid_409,-0.1,51.5,9.26,1001.73,85.4,220.69,31.34
2017-02-26 16:00:00,CD9,2.1,11.6,86.0,london_grid_409,-0.1,51.5,9.33,1001.0,85.73,218.58,32.29
2017-02-26 17:00:00,CD9,12.2,22.9,79.3,london_grid_409,-0.1,51.5,9.39,1000.26,86.07,216.6,33.28
2017-02-26 18:00:00,CD9,6.5,17.5,84.7,london_grid_409,-0.1,51.5,9.45,999.53,86.4,214.74,34.3
2017-02-26 19:00:00,CD9,8.5,17.3,75.3,london_grid_409,-0.1,51.5,9.6,999.18,87.27,215.09,34.69
2017-02-26 20:00:00,CD9,9.3,12.3,61.3,london_grid_409,-0.1,51.5,9.74,998.83,88.14,215.43,35.07
2017-02-26 21:00:00,CD9,7.0,9.5,62.5,london_grid_409,-0.1,51.5,9.89,998.48,89.02,215.76,35.45
2017-02-26 22:00:00,CD9,1.4,4.5,65.0,london_grid_409,-0.1,51.5,9.87,997.77,89.96,215.1,33.46
2017-02-26 23:00:00,CD9,0.1,4.4,74.7,london_grid_409,-0.1,51.5,9.86,997.07,90.89,214.36,31.48
2017-02-27 00:00:00,CD9,2.6,6.2,67.2,london_grid_409,-0.1,51.5,9.84,996.36,91.83,213.52,29.51
2017-02-27 01:00:00,CD9,4.4,6.4,46.4,london_grid_409,-0.1,51.5,9.43,995.57,92.68,213.82,27.85
2017-02-27 02:00:00,CD9,1.7,3.3,33.7,london_grid_409,-0.1,51.5,9.02,994.78,93.53,214.17,26.2
2017-02-27 03:00:00,CD9,-0.9,0.1,29.6,london_grid_409,-0.1,51.5,8.62,993.98,94.38,214.56,24.54
2017-02-27 04:00:00,CD9,2.4,3.3,36.1,london_grid_409,-0.1,51.5,8.62,992.93,93.26,217.33,23.9
2017-02-27 05:00:00,CD9,4.7,6.4,60.3,london_grid_409,-0.1,51.5,8.61,991.87,92.14,220.25,23.33
2017-02-27 06:00:00,CD9,2.5,6.9,104.4,london_grid_409,-0.1,51.5,8.61,990.81,91.03,223.31,22.81
2017-02-27 07:00:00,CD9,6.7,13.7,119.7,london_grid_409,-0.1,51.5,8.6,989.81,89.63,216.26,23.51
2017-02-27 08:00:00,CD9,10.5,18.9,122.4,london_grid_409,-0.1,51.5,8.6,988.81,88.23,209.71,24.54
2017-02-27 09:00:00,CD9,13.5,28.3,129.0,london_grid_409,-0.1,51.5,8.59,987.8,86.83,203.75,25.86
2017-02-27 10:00:00,CD9,11.4,29.2,127.4,london_grid_409,-0.1,51.5,8.56,986.49,86.77,208.46,27.24
2017-02-27 11:00:00,CD9,11.7,16.2,137.8,london_grid_409,-0.1,51.5,8.53,985.19,86.71,212.69,28.8
2017-02-27 12:00:00,CD9,9.7,13.1,120.8,london_grid_409,-0.1,51.5,8.5,983.88,86.66,216.46,30.49
2017-02-27 13:00:00,CD9,13.7,17.1,121.0,london_grid_409,-0.1,51.5,8.26,982.86,84.39,219.55,31.12
2017-02-27 14:00:00,CD9,12.3,17.1,121.0,london_grid_409,-0.1,51.5,8.03,981.84,82.12,222.5,31.83
2017-02-27 15:00:00,CD9,11.8,18.3,103.9,london_grid_409,-0.1,51.5,7.79,980.82,79.85,225.31,32.63
2017-02-27 16:00:00,CD9,7.6,11.5,85.7,london_grid_409,-0.1,51.5,6.9,980.95,81.45,227.8,29.43
2017-02-27 17:00:00,CD9,9.0,11.9,103.1,london_grid_409,-0.1,51.5,6.0,981.08,83.05,230.89,26.3
2017-02-27 18:00:00,CD9,12.0,14.7,107.1,london_grid_409,-0.1,51.5,5.11,981.21,84.65,234.8,23.26
2017-02-27 19:00:00,CD9,10.0,13.6,108.9,london_grid_409,-0.1,51.5,4.58,981.47,84.91,231.8,22.27
2017-02-27 20:00:00,CD9,11.2,15.6,98.2,london_grid_409,-0.1,51.5,4.04,981.73,85.17,228.53,21.35
2017-02-27 21:00:00,CD9,7.5,11.8,83.7,london_grid_409,-0.1,51.5,3.51,981.99,85.43,224.98,20.51
2017-02-27 22:00:00,CD9,6.3,10.7,68.3,london_grid_409,-0.1,51.5,3.14,981.79,85.25,225.63,19.69
2017-02-27 23:00:00,CD9,3.2,7.4,74.7,london_grid_409,-0.1,51.5,2.76,981.59,85.07,226.33,18.88
2017-02-28 00:00:00,CD9,4.0,7.9,63.5,london_grid_409,-0.1,51.5,2.39,981.39,84.89,227.09,18.06
2017-02-28 01:00:00,CD9,7.3,12.2,52.1,london_grid_409,-0.1,51.5,2.13,981.37,85.95,228.72,18.21
2017-02-28 02:00:00,CD9,2.9,8.0,45.2,london_grid_409,-0.1,51.5,1.87,981.34,87.0,230.33,18.36
2017-02-28 03:00:00,CD9,1.6,7.1,37.1,london_grid_409,-0.1,51.5,1.6,981.31,88.06,231.91,18.54
2017-02-28 04:00:00,CD9,2.2,6.5,48.8,london_grid_409,-0.1,51.5,1.35,981.67,88.57,234.54,18.05
2017-02-28 05:00:00,CD9,3.1,7.9,51.5,london_grid_409,-0.1,51.5,1.09,982.03,89.09,237.3,17.61
2017-02-28 06:00:00,CD9,4.8,11.8,99.6,london_grid_409,-0.1,51.5,0.84,982.39,89.61,240.19,17.21
2017-02-28 07:00:00,CD9,8.3,21.0,124.5,london_grid_409,-0.1,51.5,1.54,983.05,88.0,245.38,17.39
2017-02-28 08:00:00,CD9,13.7,26.1,109.8,london_grid_409,-0.1,51.5,2.24,983.71,86.39,250.42,17.7
2017-02-28 09:00:00,CD9,7.6,17.5,93.6,london_grid_409,-0.1,51.5,2.94,984.38,84.79,255.25,18.15
2017-02-28 10:00:00,CD9,9.5,20.2,81.0,london_grid_409,-0.1,51.5,4.12,984.77,79.29,258.32,20.42
2017-02-28 11:00:00,CD9,11.7,21.7,80.3,london_grid_409,-0.1,51.5,5.31,985.17,73.8,260.78,22.74
2017-02-28 12:00:00,CD9,9.9,17.8,90.8,london_grid_409,-0.1,51.5,6.49,985.56,68.31,262.78,25.09
2017-02-28 13:00:00,CD9,3.8,13.5,88.5,london_grid_409,-0.1,51.5,6.41,985.69,69.45,258.25,24.42
2017-02-28 14:00:00,CD9,12.1,20.4,83.5,london_grid_409,-0.1,51.5,6.33,985.81,70.59,253.49,23.91
2017-02-28 15:00:00,CD9,14.23494922501964,18.961160047385896,93.97718737821826,london_grid_409,-0.1,51.5,6.25,985.94,71.72,248.57,23.57
2017-02-28 16:00:00,CD9,10.4,13.8,107.7,london_grid_409,-0.1,51.5,5.98,986.23,75.92,248.66,24.41
2017-02-28 17:00:00,CD9,6.7,13.1,112.4,london_grid_409,-0.1,51.5,5.72,986.52,80.11,248.74,25.26
2017-02-28 18:00:00,CD9,12.1,16.2,121.3,london_grid_409,-0.1,51.5,5.45,986.8,84.31,248.82,26.1
2017-02-28 19:00:00,CD9,15.3,21.1,118.9,london_grid_409,-0.1,51.5,5.39,987.36,84.51,248.88,27.92
2017-02-28 20:00:00,CD9,11.2,20.2,97.2,london_grid_409,-0.1,51.5,5.33,987.91,84.71,248.94,29.74
2017-02-28 21:00:00,CD9,13.1,20.9,77.7,london_grid_409,-0.1,51.5,5.27,988.47,84.91,248.99,31.56
2017-02-28 22:00:00,CD9,7.5,16.1,56.6,london_grid_409,-0.1,51.5,5.28,989.42,85.5,259.34,29.04
2017-02-28 23:00:00,CD9,2.4,9.6,41.0,london_grid_409,-0.1,51.5,5.29,990.36,86.08,271.19,27.63
2017-03-01 00:00:00,CD9,1.1,7.1,33.9,london_grid_409,-0.1,51.5,5.29,991.31,86.67,283.72,27.49
2017-03-01 01:00:00,CD9,0.1,5.9,35.4,london_grid_409,-0.1,51.5,4.67,992.17,89.05,278.65,23.76
2017-03-01 02:00:00,CD9,4.8,9.2,42.9,london_grid_409,-0.1,51.5,4.06,993.03,91.43,271.76,20.28
2017-03-01 03:00:00,CD9,2.6,9.0,39.6,london_grid_409,-0.1,51.5,3.44,993.89,93.81,262.23,17.21
2017-03-01 04:00:00,CD9,4.9,11.3,43.8,london_grid_409,-0.1,51.5,3.4,994.44,94.13,257.61,17.27
2017-03-01 05:00:00,CD9,5.2,11.2,53.6,london_grid_409,-0.1,51.5,3.36,994.99,94.45,253.05,17.45
2017-03-01 06:00:00,CD9,10.9,20.4,104.4,london_grid_409,-0.1,51.5,3.32,995.54,94.78,248.6,17.73
2017-03-01 07:00:00,CD9,16.6,27.7,128.6,london_grid_409,-0.1,51.5,4.17,995.84,91.91,246.5,18.03
2017-03-01 08:00:00,CD9,18.8,28.9,135.3,london_grid_409,-0.1,51.5,5.03,996.15,89.05,244.47,18.36
2017-03-01 09:00:00,CD9,16.3,30.5,129.3,london_grid_409,-0.1,51.5,5.88,996.46,86.19,242.52,18.71
2017-03-01 10:00:00,CD9,15.1,40.2,130.0,london_grid_409,-0.1,51.5,7.0,996.25,80.53,241.03,19.16
2017-03-01 11:00:00,CD9,12.8,41.8,130.1,london_grid_409,-0.1,51.5,8.12,996.03,74.87,239.62,19.62
2017-03-01 12:00:00,CD9,13.2,36.3,142.1,london_grid_409,-0.1,51.5,9.24,995.82,69.22,238.28,20.09
2017-03-01 13:00:00,CD9,11.1,39.5,125.5,london_grid_409,-0.1,51.5,8.71,995.33,74.35,234.07,18.22
2017-03-01 14:00:00,CD9,25.1,46.7,144.6,london_grid_409,-0.1,51.5,8.18,994.84,79.47,228.94,16.46
2017-03-01 15:00:00,CD9,13.5,34.0,130.0,london_grid_409,-0.1,51.5,7.65,994.35,84.6,222.64,14.87
2017-03-01 16:00:00,CD9,14.9,32.1,124.5,london_grid_409,-0.1,51.5,7.16,994.19,87.83,224.46,13.07
2017-03-01 17:00:00,CD9,14.7,35.8,140.6,london_grid_409,-0.1,51.5,6.68,994.02,91.06,226.85,11.28
2017-03-01 18:00:00,CD9,15.2,25.8,173.6,london_grid_409,-0.1,51.5,6.19,993.85,94.29,230.14,9.53
2017-03-01 19:00:00,CD9,19.3,23.5,129.7,london_grid_409,-0.1,51.5,6.04,993.95,95.02,220.01,11.21
2017-03-01 20:00:00,CD9,21.7,23.2,172.8,london_grid_409,-0.1,51.5,5.89,994.06,95.76,212.69,13.15
2017-03-01 21:00:00,CD9,17.6,18.5,125.7,london_grid_409,-0.1,51.5,5.74,994.17,96.49,207.31,15.24
2017-03-01 22:00:00,CD9,5.0,10.4,78.5,london_grid_409,-0.1,51.5,5.45,995.0,91.28,236.75,19.05
2017-03-01 23:00:00,CD9,6.4,10.7,49.0,london_grid_409,-0.1,51.5,5.17,995.84,86.07,253.54,25.93
2017-03-02 00:00:00,CD9,2.5,14.4,51.1,london_grid_409,-0.1,51.5,4.89,996.68,80.86,262.83,34.08
2017-03-02 01:00:00,CD9,4.7,20.2,35.9,london_grid_409,-0.1,51.5,4.42,997.29,79.1,261.05,34.34
2017-03-02 02:00:00,CD9,5.9,18.0,30.9,london_grid_409,-0.1,51.5,3.96,997.89,77.34,259.3,34.63
2017-03-02 03:00:00,CD9,4.3,13.8,27.5,london_grid_409,-0.1,51.5,3.5,998.5,75.59,257.58,34.95
2017-03-02 04:00:00,CD9,2.0,11.1,34.5,london_grid_409,-0.1,51.5,3.54,999.41,75.67,258.65,34.08
2017-03-02 05:00:00,CD9,4.0,17.3,59.1,london_grid_409,-0.1,51.5,3.59,1000.33,75.76,259.78,33.21
2017-03-02 06:00:00,CD9,9.5,27.2,104.5,london_grid_409,-0.1,51.5,3.63,1001.24,75.84,260.98,32.36
2017-03-02 07:00:00,CD9,6.9,25.9,101.1,london_grid_409,-0.1,51.5,4.47,1002.14,74.03,263.34,34.96
2017-03-02 08:00:00,CD9,9.7,28.8,97.5,london_grid_409,-0.1,51.5,5.31,1003.04,72.21,265.37,37.61
2017-03-02 09:00:00,CD9,7.1,21.6,113.9,london_grid_409,-0.1,51.5,6.15,1003.94,70.4,267.13,40.3
2017-03-02 10:00:00,CD9,8.5,18.5,79.3,london_grid_409,-0.1,51.5,6.94,1005.07,68.68,269.92,37.9
2017-03-02 11:00:00,CD9,5.2,14.4,80.1,london_grid_409,-0.1,51.5,7.73,1006.19,66.96,273.09,35.61
2017-03-02 12:00:00,CD9,14.5,23.0,81.7,london_grid_409,-0.1,51.5,8.53,1007.32,65.24,276.67,33.44
2017-03-02 13:00:00,CD9,11.0,22.3,77.0,london_grid_409,-0.1,51.5,8.78,1007.66,63.9,271.12,29.9
2017-03-02 14:00:00,CD9,9.8,22.2,94.6,london_grid_409,-0.1,51.5,9.04,1007.99,62.56,264.17,26.72
2017-03-02 15:00:00,CD9,10.7,26.0,95.6,london_grid_409,-0.1,51.5,9.29,1008.33,61.22,255.5,24.04
2017-03-02 16:00:00,CD9,11.2,22.9,102.3,london_grid_409,-0.1,51.5,7.98,1008.57,67.51,247.48,19.93
2017-03-02 17:00:00,CD9,13.6,26.5,121.6,london_grid_409,-0.1,51.5,6.66,1008.81,73.8,235.67,16.41
2017-03-02 18:00:00,CD9,16.2,32.7,152.5,london_grid_409,-0.1,51.5,5.35,1009.05,80.09,218.63,13.92
2017-03-02 19:00:00,CD9,15.7,32.2,163.4,london_grid_409,-0.1,51.5,5.02,1008.96,83.35,211.54,14.06
2017-03-02 20:00:00,CD9,17.2,32.5,130.4,london_grid_409,-0.1,51.5,4.69,1008.86,86.61,204.68,14.41
2017-03-02 21:00:00,CD9,13.9,28.4,123.1,london_grid_409,-0.1,51.5,4.37,1008.76,89.87,198.24,14.96
2017-03-02 22:00:00,CD9,17.8,33.2,130.1,london_grid_409,-0.1,51.5,4.42,1008.23,90.9,193.53,14.54
2017-03-02 23:00:00,CD9,12.3,25.8,111.4,london_grid_409,-0.1,51.5,4.47,1007.69,91.93,188.56,14.22
2017-03-03 00:00:00,CD9,9.7,24.1,87.9,london_grid_409,-0.1,51.5,4.53,1007.16,92.96,183.42,14.01
2017-03-03 01:00:00,CD9,7.4,20.0,81.2,london_grid_409,-0.1,51.5,4.59,1006.08,93.24,175.53,13.83
2017-03-03 02:00:00,CD9,11.1,22.2,55.7,london_grid_409,-0.1,51.5,4.66,1005.0,93.52,167.58,13.9
2017-03-03 03:00:00,CD9,4.2,17.0,53.1,london_grid_409,-0.1,51.5,4.72,1003.92,93.81,159.86,14.25
2017-03-03 04:00:00,CD9,3.4,16.1,59.1,london_grid_409,-0.1,51.5,4.93,1002.92,92.47,156.34,15.04
2017-03-03 05:00:00,CD9,8.2,22.0,61.7,london_grid_409,-0.1,51.5,5.14,1001.92,91.13,153.19,15.88
2017-03-03 06:00:00,CD9,9.3,22.5,101.28855156538765,london_grid_409,-0.1,51.5,5.35,1000.92,89.79,150.36,16.77
2017-03-03 07:00:00,CD9,14.2,26.5,131.5,london_grid_409,-0.1,51.5,5.59,999.65,91.09,146.84,18.61
2017-03-03 08:00:00,CD9,16.4,26.3,112.6,london_grid_409,-0.1,51.5,5.83,998.39,92.4,143.96,20.52
2017-03-03 09:00:00,CD9,21.6,28.0,121.6,london_grid_409,-0.1,51.5,6.08,997.13,93.7,141.58,22.46
2017-03-03 10:00:00,CD9,18.1,22.8,130.9,london_grid_409,-0.1,51.5,7.35,996.16,92.04,154.2,22.29
2017-03-03 11:00:00,CD9,13.9,19.9,109.5,london_grid_409,-0.1,51.5,8.62,995.2,90.37,166.41,23.19
2017-03-03 12:00:00,CD9,14.1,23.6,122.8,london_grid_409,-0.1,51.5,9.89,994.23,88.71,177.26,25.04
2017-03-03 13:00:00,CD9,21.4,31.2,98.3,london_grid_409,-0.1,51.5,10.21,993.14,87.54,174.43,24.4
2017-03-03 14:00:00,CD9,19.6,44.1,92.5,london_grid_409,-0.1,51.5,10.53,992.05,86.37,171.45,23.83
2017-03-03 15:00:00,CD9,19.1,70.6,98.5,london_grid_409,-0.1,51.5,10.84,990.96,85.2,168.33,23.33
2017-03-03 16:00:00,CD9,27.0,62.7,110.2,london_grid_409,-0.1,51.5,10.12,990.38,88.18,165.11,20.24
2017-03-03 17:00:00,CD9,24.2,57.7,100.8,london_grid_409,-0.1,51.5,9.39,989.79,91.16,160.74,17.25
2017-03-03 18:00:00,CD9,23.8,47.6,101.1,london_grid_409,-0.1,51.5,8.67,989.2,94.14,154.6,14.4
2017-03-03 19:00:00,CD9,24.5,42.5,114.2,london_grid_409,-0.1,51.5,8.24,988.83,94.9,149.95,13.64
2017-03-03 20:00:00,CD9,24.3,43.7,109.6,london_grid_409,-0.1,51.5,7.81,988.46,95.66,144.79,12.99
2017-03-03 21:00:00,CD9,22.0,36.6,94.7,london_grid_409,-0.1,51.5,7.38,988.09,96.42,139.14,12.45
2017-03-03 22:00:00,CD9,13.3,23.2,97.0,london_grid_409,-0.1,51.5,7.36,987.61,96.7,146.25,11.74
2017-03-03 23:00:00,CD9,9.2,16.5,134.4,london_grid_409,-0.1,51.5,7.34,987.13,96.97,154.13,11.24
2017-03-04 00:00:00,CD9,16.5,21.9,111.2,london_grid_409,-0.1,51.5,7.31,986.65,97.24,162.57,10.97
2017-03-04 01:00:00,CD9,9.6,14.3,93.7,london_grid_409,-0.1,51.5,7.24,986.46,97.34,179.83,10.86
2017-03-04 02:00:00,CD9,3.4,6.8,74.0,london_grid_409,-0.1,51.5,7.16,986.26,97.44,195.96,11.71
2017-03-04 03:00:00,CD9,0.7,5.0,65.7,london_grid_409,-0.1,51.5,7.09,986.06,97.54,209.04,13.33
2017-03-04 04:00:00,CD9,9.0,13.9,67.9,london_grid_409,-0.1,51.5,6.72,985.85,97.24,211.85,12.24
2017-03-04 05:00:00,CD9,1.3,9.4,69.7,london_grid_409,-0.1,51.5,6.35,985.65,96.94,215.2,11.18
2017-03-04 06:00:00,CD9,8.3,20.9,82.7,london_grid_409,-0.1,51.5,5.97,985.44,96.63,219.24,10.16
2017-03-04 07:00:00,CD9,5.5,21.6,97.7,london_grid_409,-0.1,51.5,6.6,985.69,92.63,228.22,11.88
2017-03-04 08:00:00,CD9,12.1,27.2,103.1,london_grid_409,-0.1,51.5,7.23,985.93,88.63,234.81,13.81
2017-03-04 09:00:00,CD9,5.7,27.5,106.3,london_grid_409,-0.1,51.5,7.86,986.17,84.63,239.74,15.88
2017-03-04 10:00:00,CD9,10.1,34.5,129.3,london_grid_409,-0.1,51.5,8.59,986.1,79.56,234.38,16.44
2017-03-04 11:00:00,CD9,14.1,30.7,120.3,london_grid_409,-0.1,51.5,9.32,986.03,74.48,229.41,17.13
2017-03-04 12:00:00,CD9,13.0,28.8,126.2,london_grid_409,-0.1,51.5,10.05,985.96,69.41,224.86,17.94
2017-03-04 13:00:00,CD9,11.7,28.2,115.6,london_grid_409,-0.1,51.5,9.98,985.79,69.06,214.46,20.11
2017-03-04 14:00:00,CD9,11.5,26.3,102.6,london_grid_409,-0.1,51.5,9.92,985.63,68.71,206.29,22.81
2017-03-04 15:00:00,CD9,13.2,27.8,117.9,london_grid_409,-0.1,51.5,9.85,985.47,68.35,199.96,25.87
2017-03-04 16:00:00,CD9,7.8,23.6,100.5,london_grid_409,-0.1,51.5,8.9,985.41,74.08,198.02,23.32
2017-03-04 17:00:00,CD9,16.2,25.7,101.0,london_grid_409,-0.1,51.5,7.94,985.36,79.81,195.61,20.8
2017-03-04 18:00:00,CD9,10.9,23.7,107.3,london_grid_409,-0.1,51.5,6.99,985.31,85.53,192.54,18.32
2017-03-04 19:00:00,CD9,8.8,21.9,125.9,london_grid_409,-0.1,51.5,6.73,986.08,85.54,205.77,18.0
2017-03-04 20:00:00,CD9,7.1,15.0,88.8,london_grid_409,-0.1,51.5,6.47,986.84,85.54,218.76,18.65
2017-03-04 21:00:00,CD9,7.0,13.3,83.7,london_grid_409,-0.1,51.5,6.21,987.61,85.55,230.34,20.16
2017-03-04 22:00:00,CD9,4.0,9.9,77.1,london_grid_409,-0.1,51.5,5.93,988.17,85.67,232.31,21.73
2017-03-04 23:00:00,CD9,6.0,12.8,77.2,london_grid_409,-0.1,51.5,5.64,988.72,85.79,234.02,23.32
2017-03-05 00:00:00,CD9,11.5,18.6,74.9,london_grid_409,-0.1,51.5,5.36,989.28,85.91,235.5,24.93
2017-03-05 01:00:00,CD9,4.8,11.2,67.4,london_grid_409,-0.1,51.5,5.18,989.63,84.63,233.19,24.25
2017-03-05 02:00:00,CD9,3.9,14.1,62.2,london_grid_409,-0.1,51.5,4.99,989.97,83.34,230.74,23.61
2017-03-05 03:00:00,CD9,3.5,14.0,69.3,london_grid_409,-0.1,51.5,4.8,990.32,82.06,228.16,23.01
2017-03-05 04:00:00,CD9,6.0,16.6,56.6,london_grid_409,-0.1,51.5,4.74,989.96,83.48,216.71,20.2
2017-03-05 05:00:00,CD9,5.1,16.4,45.9,london_grid_409,-0.1,51.5,4.67,989.6,84.89,202.35,18.42
2017-03-05 06:00:00,CD9,4.2,15.1,43.9,london_grid_409,-0.1,51.5,4.6,989.24,86.31,186.18,17.98
2017-03-05 07:00:00,CD9,5.4,14.9,50.4,london_grid_409,-0.1,51.5,4.93,987.86,87.66,174.88,22.98
2017-03-05 08:00:00,CD9,5.9,10.2,37.1,london_grid_409,-0.1,51.5,5.25,986.49,89.01,167.79,28.54
2017-03-05 09:00:00,CD9,0.4,3.3,54.3,london_grid_409,-0.1,51.5,5.58,985.11,90.37,163.06,34.39
2017-03-05 10:00:00,CD9,3.8,9.6,88.9,london_grid_409,-0.1,51.5,6.85,984.85,85.23,188.64,25.63
2017-03-05 11:00:00,CD9,6.3,13.6,86.4,london_grid_409,-0.1,51.5,8.13,984.58,80.09,224.92,25.1
2017-03-05 12:00:00,CD9,5.9,12.9,83.1,london_grid_409,-0.1,51.5,9.41,984.31,74.95,252.09,33.21
2017-03-05 13:00:00,CD9,9.6,17.7,96.5,london_grid_409,-0.1,51.5,9.37,984.98,73.51,254.49,33.11
2017-03-05 14:00:00,CD9,10.8,17.3,85.1,london_grid_409,-0.1,51.5,9.33,985.65,72.07,256.9,33.06
2017-03-05 15:00:00,CD9,6.4,12.5,71.8,london_grid_409,-0.1,51.5,9.29,986.32,70.63,259.32,33.08
2017-03-05 16:00:00,CD9,9.0,15.6,99.7,london_grid_409,-0.1,51.5,8.26,986.89,74.63,253.99,29.21
2017-03-05 17:00:00,CD9,6.0,12.0,113.5,london_grid_409,-0.1,51.5,7.22,987.46,78.64,247.11,25.67
2017-03-05 18:00:00,CD9,7.9,11.2,96.7,london_grid_409,-0.1,51.5,6.19,988.03,82.64,238.22,22.61
2017-03-05 19:00:00,CD9,12.1,14.9,102.4,london_grid_409,-0.1,51.5,6.17,988.89,84.43,248.16,23.61
2017-03-05 20:00:00,CD9,10.4,15.1,101.4,london_grid_409,-0.1,51.5,6.16,989.75,86.22,257.05,25.24
2017-03-05 21:00:00,CD9,5.4,8.6,63.3,london_grid_409,-0.1,51.5,6.14,990.62,88.0,264.71,27.41
2017-03-05 22:00:00,CD9,3.4,4.3,19.2,london_grid_409,-0.1,51.5,5.95,991.99,87.51,274.87,27.66
2017-03-05 23:00:00,CD9,2.7,2.8,16.3,london_grid_409,-0.1,51.5,5.75,993.36,87.01,284.55,28.76
2017-03-06 00:00:00,CD9,3.9,4.8,22.9,london_grid_409,-0.1,51.5,5.56,994.73,86.52,293.3,30.6
2017-03-06 01:00:00,CD9,3.8,5.0,31.3,london_grid_409,-0.1,51.5,5.27,995.43,87.99,291.48,27.0
2017-03-06 02:00:00,CD9,1.5,2.6,28.8,london_grid_409,-0.1,51.5,4.98,996.13,89.46,289.11,23.43
2017-03-06 03:00:00,CD9,3.4,5.0,41.3,london_grid_409,-0.1,51.5,4.7,996.82,90.93,285.9,19.91
2017-03-06 04:00:00,CD9,0.6,3.8,57.6,london_grid_409,-0.1,51.5,4.17,996.95,92.45,279.19,17.37
2017-03-06 05:00:00,CD9,8.2,14.4,88.0,london_grid_409,-0.1,51.5,3.65,997.08,93.96,270.36,15.15
2017-03-06 06:00:00,CD9,10.2,22.2,120.0,london_grid_409,-0.1,51.5,3.13,997.2,95.48,258.87,13.4
2017-03-06 07:00:00,CD9,11.5,23.2,107.9,london_grid_409,-0.1,51.5,3.86,997.16,91.8,279.13,11.1
2017-03-06 08:00:00,CD9,7.1,15.5,88.5,london_grid_409,-0.1,51.5,4.6,997.13,88.12,304.86,10.69
2017-03-06 09:00:00,CD9,14.1,22.2,75.4,london_grid_409,-0.1,51.5,5.33,997.09,84.44,327.8,12.36
2017-03-06 10:00:00,CD9,5.4,13.9,53.9,london_grid_409,-0.1,51.5,6.4,998.0,80.7,318.99,14.43
2017-03-06 11:00:00,CD9,9.0,16.4,37.4,london_grid_409,-0.1,51.5,7.48,998.91,76.97,312.5,16.76
2017-03-06 12:00:00,CD9,6.3,13.7,38.7,london_grid_409,-0.1,51.5,8.55,999.83,73.24,307.64,19.25
2017-03-06 13:00:00,CD9,5.6,15.7,31.2,london_grid_409,-0.1,51.5,8.72,1000.63,70.12,301.82,20.39
2017-03-06 14:00:00,CD9,9.5,19.4,30.9,london_grid_409,-0.1,51.5,8.88,1001.42,67.0,296.66,21.71
2017-03-06 15:00:00,CD9,5.4,19.1,52.4,london_grid_409,-0.1,51.5,9.05,1002.22,63.89,292.12,23.18
2017-03-06 16:00:00,CD9,7.2,15.9,43.4,london_grid_409,-0.1,51.5,7.93,1003.03,69.89,288.27,19.69
2017-03-06 17:00:00,CD9,7.6,15.7,59.1,london_grid_409,-0.1,51.5,6.81,1003.83,75.89,282.79,16.33
2017-03-06 18:00:00,CD9,15.2,24.7,99.6,london_grid_409,-0.1,51.5,5.69,1004.64,81.89,274.59,13.19
2017-03-06 19:00:00,CD9,8.2,24.4,105.8,london_grid_409,-0.1,51.5,5.34,1005.51,85.37,274.39,13.56
2017-03-06 20:00:00,CD9,14.8,28.6,92.4,london_grid_409,-0.1,51.5,4.99,1006.39,88.85,274.19,13.94
2017-03-06 21:00:00,CD9,10.6,19.3,88.7,london_grid_409,-0.1,51.5,4.64,1007.26,92.33,274.01,14.31
2017-03-06 22:00:00,CD9,8.9,15.4,90.8,london_grid_409,-0.1,51.5,4.44,1007.88,93.32,279.19,14.09
2017-03-06 23:00:00,CD9,10.1,17.3,83.8,london_grid_409,-0.1,51.5,4.25,1008.49,94.3,284.49,13.99
2017-03-07 00:00:00,CD9,6.1,12.0,54.1,london_grid_409,-0.1,51.5,4.05,1009.11,95.29,289.83,14.0
2017-03-07 01:00:00,CD9,6.7,8.2,29.5,london_grid_409,-0.1,51.5,4.32,1009.63,95.33,297.86,13.79
2017-03-07 02:00:00,CD9,3.5,5.2,38.6,london_grid_409,-0.1,51.5,4.58,1010.15,95.37,305.98,13.85
2017-03-07 03:00:00,CD9,2.8,4.1,17.2,london_grid_409,-0.1,51.5,4.85,1010.67,95.41,313.87,14.19
2017-03-07 04:00:00,CD9,5.6,8.0,22.8,london_grid_409,-0.1,51.5,4.23,1011.3,95.62,307.75,13.36
2017-03-07 05:00:00,CD9,4.1,6.6,25.4,london_grid_409,-0.1,51.5,3.61,1011.92,95.83,300.9,12.7
